ID,QC_LEVEL,INFO_SOURCE,CONTACT,EMAIL,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,NEAREST_CITY,LATITUDE,LONGITUDE,PLACE_ACCURACY,OROGRAPHY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,NO_OBJECTS,MAX_HAIL_DIAMETER,MAX_HAILSTONE_WEIGHT,AVERAGE_HAIL_DIAMETER,THICKNESS_HAIL_LAYER,HAILSTONE,F_SCALE,F_SCALE_METHOD,DI_OF_MAX_IF,DOD_OF_MAX_IF,T_SCALE,RATING_BASIS,WIND_SPEED,TEN_MIN_WIND_SPEED,FUNNEL_SIGHTED,SUCTION_VORTICES,PRECIPITATION_AMOUNT,SNOW_FALL_AMOUNT,PEAK_PRECIP_AMOUNT,PEAK_SNOW_FALL_AMOUNT,PEAK_PRECIP_PERIOD,MAX_6_HOUR_PRECIP,MAX_6_HOUR_SNOW_FALL,MAX_12_HOUR_PRECIP,MAX_12_HOUR_SNOW_FALL,MAX_24_HOUR_PRECIP,MAX_24_HOUR_SNOW_FALL,CONVECTIVE,TOTAL_DURATION,TYPE_PRECIP,SIZE_ACCOMPANYING_HAIL,POSSIBILITIES,PATH_LENGTH,MEAN_PATH_WIDTH,MAX_PATH_WIDTH,MAX_VERTICAL_DEVELOP,DIRECTION_MOVEMENT,SNOW_HAZARDS,MEAN_HEIGHT_SNOW_CORNICES,MAX_HEIGHT_SNOW_CORNICES,ICE_HAZARDS,THICKNESS_ICE_COVER,THICKNESS_RIME_COVER,AVALANCHE_TYPE,AVALANCHE_FLOW_TYPE,SNOW_MASS_TYPE,AVALANCHE_SIZE,AVALANCHE_TRIGGER,ELEVATION_START,ELEVATION_DIFFERENCE,LIGHTNING_DAMAGE_TO,PEAK_CURRENT,POLARITY,EXCEPT_ELEC_PHENOM,PROPERTY_DAMAGE,CROP_FOREST_DAMAGE,TOTAL_DAMAGE,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,PATH_START_LATITUDE,PATH_START_LONGITUDE,PATH_START_DATETIME,PATH_END_LATITUDE,PATH_END_LONGITUDE,PATH_END_DATETIME,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
"102808","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 21:20:00","2024-07-01 10:06:51","2024-07-01 10:06:51","5M","PL","Świętokrzyskie","Błaszków","","","","51.140","20.611","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A downed tree was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://tkn24.pl/nocne-burze-i-polamane-drzewa-w-powiecie-koneckim/","""""Nocne burze i połamane drzewa w powiecie koneckim"""", TKN24.pl, 01 JUL 2024.","T1W3","Igor","Igor","ESSL","102808","N"
"102809","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 21:17:00","2024-07-01 10:07:13","2024-07-01 10:07:13","5M","PL","Świętokrzyskie","Pardołów","","","","51.117","20.617","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A downed tree was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://tkn24.pl/nocne-burze-i-polamane-drzewa-w-powiecie-koneckim/","""""Nocne burze i połamane drzewa w powiecie koneckim"""", TKN24.pl, 01 JUL 2024.","T1W3","Igor","Igor","ESSL","102809","N"
"102773","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 20:06:00","2024-07-01 09:17:33","2024-07-01 09:17:33","5M","PL","Łódzkie","Skierniewice","","","","51.967","20.150","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Damaged power line was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://lodz.tvp.pl/79067529/burze-w-lodzkiem-strazacy-usuwaja-skutki-nawalnicy-mieszkancy-licza-straty","""""Burze w Łódzkiem. Strażacy usuwają skutki nawałnicy, mieszkańcy liczą straty"""", Łódź TVP, 01 JUL 2024.","T1I1","Igor","Igor","ESSL","102773","N"
"102810","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 20:06:00","2024-07-01 10:08:36","2024-07-01 10:08:36","5M","PL","Małopolskie","Łączany","","","","51.117","20.617","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A broken power line was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://wadowiceonline.pl/wydarzenia/27538-piorun-uszkodzil-dach-gwaltowna-burza-nad-powiatem-spowodowala-sporo-strat","""""Piorun uszkodził dach. Gwałtowna burza nad powiatem spowodowała sporo strat"""", Wadowice Online, 01 JUL 2024.","T1I1","Igor","Igor","ESSL","102810","N"
"19321","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 20:00:00","2024-07-01 08:15:54","2024-07-01 08:15:54","5M","CZ","Zlínský kraj","Kychová","","CHMI rain gauge","","49.300","18.126","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","60.0","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm | peak precip. time was 18:00 - 18:30 UTC","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19321","N"
"19324","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 20:00:00","2024-07-01 08:28:54","2024-07-01 08:28:54","5M","CZ","Zlínský kraj","Valašská Bystřice","","CHMI rain gauge","","49.415","18.105","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","53.4","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm ","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19324","N"
"19325","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 20:00:00","2024-07-01 08:31:57","2024-07-01 08:31:57","5M","CZ","Zlínský kraj","Rožnov pod Radhoštěm","","CHMI rain gauge","","49.459","18.143","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","77.4","","","","","","","","","","","","2.5","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm | peak precip. time was 19:30 - 20:00 UTC","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19325","N"
"102751","QC1","WWW,EVTPHOTO,EYEWTN","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 19:53:00","2024-07-01 07:56:59","2024-07-01 07:56:59","5M","PL","Łódzkie","Celigów","","","","51.817","20.100","3KM","","","","HAIL","","2.5","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to at least 2.5 cm i.d. was reported. The time was based on radar data.","","","","","","","https://www.facebook.com/photo.php?fbid=2649054228609614&set=p.2649054228609614&type=3","Eyewitness report via Łowcy Burz Łódzkie (on Facebook), 30 JUN 2024.","","Igor","Igor","ESSL","102751","N"
"102748","QC1","WWW,EVTPHOTO,EYEWTN","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 19:52:00","2024-07-01 07:49:23","2024-07-01 07:49:23","5M","PL","Łódzkie","Prusy","","","","51.814","20.074","1KM","","","","HAIL","","3.5","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to at least 3.5 cm i.d. was reported. The time was based on radar data.","","","","","","","https://www.facebook.com/photo.php?fbid=8446066288754809&set=p.8446066288754809&type=3","Eyewitness report via Łowcy Burz Łódzkie (on Facebook), 30 JUN 2024.","","Igor","Igor","ESSL","102748","N"
"102747","QC1","WWW,EVTPHOTO,EYEWTN","Igor Laskowski (ESWD management)","","Skywarn Poland","","2","ESSL","2024-06-30 19:50:00","2024-07-01 07:48:04","2024-07-01 07:49:53","5M","PL","Łódzkie","Głuchów","","","","51.786","20.052","5KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to at least 3 cm i.d. was reported. The time was based on radar data.","","","","","","","https://www.facebook.com/photo.php?fbid=3445765959049354&set=p.3445765959049354&type=3","Eyewitness report via Łowcy Burz Łódzkie (on Facebook), 30 JUN 2024.","","Igor","Igor","ESSL","102747","N"
"9655","QC1","WWW,EVTPHOTO,EYEWTN","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 19:35:00","2024-07-01 06:41:45","2024-07-01 06:41:45","15M","HU","Somogy","Ordacsehi","","","","46.733","17.617","1KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to at least 3 cm i.d. was reported. The time was based on radar data.","","","","","","","https://www.facebook.com/photo.php?fbid=7769501813126933&set=p.7769501813126933&type=3","Eyewitness report via Időkép (on Facebook), 30 JUN 2024.","","Igor","Igor","ESSL","9655","N"
"102807","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 19:33:00","2024-07-01 10:05:47","2024-07-01 10:05:47","5M","PL","Świętokrzyskie","Maleniec","","","","51.183","20.183","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A downed tree was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://tkn24.pl/nocne-burze-i-polamane-drzewa-w-powiecie-koneckim/","""""Nocne burze i połamane drzewa w powiecie koneckim"""", TKN24.pl, 01 JUL 2024.","T1W3","Igor","Igor","ESSL","102807","N"
"19320","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 19:30:00","2024-07-01 08:13:36","2024-07-01 08:13:36","5M","CZ","Moravskoslezský kraj","Salajka","","CHMI rain gauge","","49.417","18.417","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","38.1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm | peak precip. time was 18:30 - 19:00 UTC","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19320","N"
"102806","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 19:27:00","2024-07-01 10:05:22","2024-07-01 10:05:22","5M","PL","Świętokrzyskie","Pląskowice","","","","51.167","20.067","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A downed tree was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://tkn24.pl/nocne-burze-i-polamane-drzewa-w-powiecie-koneckim/","""""Nocne burze i połamane drzewa w powiecie koneckim"""", TKN24.pl, 01 JUL 2024.","T1W3","Igor","Igor","ESSL","102806","N"
"102746","QC1","WWW,EVTPHOTO,EYEWTN","Igor Laskowski (ESWD management)","","Skywarn Poland","","2","ESSL","2024-06-30 19:05:00","2024-07-01 07:45:08","2024-07-01 10:13:29","5M","PL","Świętokrzyskie","Biały Brzeg","","","","51.031","19.875","3KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to at least 3 cm i.d. was reported. The time was based on radar data.","","","","","","","https://radomszczanska.pl/artykul/gradobicie-nad-stanica/1255815 https://radomszczanska.pl/static/files/gallery/523/1255815_1719814939.webp","""""Gradobicie nad stanicą harcerską radomszczańskiego hufca ZHP w Białym Brzegu. Wielkości piłeczek pingpongowych"""", Radomszczańska.pl, 01 JUL 2024.","","Igor","Igor","ESSL","102746","N"
"19314","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 19:00:00","2024-07-01 07:56:17","2024-07-01 07:56:17","5M","CZ","Zlínský kraj","Velké Karlovice","","CHMI rain gauge","","49.361","18.284","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","38.0","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm | peak precip. time was 18:20 - 18:50 UTC","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19314","N"
"102749","QC1","WWW,EVTPHOTO,EYEWTN","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:56:00","2024-07-01 07:51:38","2024-07-01 07:51:38","5M","PL","Łódzkie","Myśliwczów","","","","50.992","19.749","1KM","","","","HAIL","","2","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to at least 2 cm i.d. was reported. The time was based on radar data.","","","","","","","https://www.facebook.com/photo.php?fbid=2661596204037942&set=p.2661596204037942&type=3","Eyewitness report via Łowcy Burz Łódzkie (on Facebook), 30 JUN 2024.","","Igor","Igor","ESSL","102749","N"
"102753","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:55:00","2024-07-01 08:34:54","2024-07-01 08:34:54","5M","PL","Łódzkie","Myśliwczów","","","","50.993","19.748","1KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A downed tree was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://radomsko.naszemiasto.pl/strazacy-z-radomska-usuwali-skutki-niedzielnej-burzy-byly/ar/c16-9742267","""""Strażacy z Radomska usuwali skutki niedzielnej burzy. Były połamane drzewa i pożar od pioruna"""", Radomsko Naszemiasto, 01 JUL 2024.","T1W3","Igor","Igor","ESSL","102753","N"
"19315","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 18:50:00","2024-07-01 07:59:07","2024-07-01 07:59:07","5M","CZ","Zlínský kraj","Horní Bečva","","CHMI rain gauge","","49.431","18.298","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","29.0","","","","","","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm ","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19315","N"
"102805","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:45:00","2024-07-01 10:04:49","2024-07-01 10:04:49","1H","PL","Świętokrzyskie","Fałków","","","","51.137","20.105","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A downed tree was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://tkn24.pl/nocne-burze-i-polamane-drzewa-w-powiecie-koneckim/","""""Nocne burze i połamane drzewa w powiecie koneckim"""", TKN24.pl, 01 JUL 2024.","T1W3","Igor","Igor","ESSL","102805","N"
"102755","QC1","WWW,EVTPHOTO,EYEWTN,DMGEYEWTN,DMGPHOTO","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:42:00","2024-07-01 08:39:57","2024-07-01 08:39:57","5M","PL","Kujawsko-Pomorskie","Wymysłowo","","","","53.366","17.277","1KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Damaged roof of an outbuilding was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://www.facebook.com/wiecbork112/videos/1130998731527834/","Eyewitness report via Wiecbork112.pl (on Facebook), 01 JUL 2024.","H2","Igor","Igor","ESSL","102755","N"
"69042","QC1","WWW,EVTPHOTO,EYEWTN","Thilo Kühne (ESWD management/ESSL Team)","","","","1","ESSL","2024-06-30 18:40:00","2024-07-01 12:58:50","2024-07-01 12:58:50","5M","RU","Kaliningrad","Polessk / Labiau","","","","54.862","21.102","3KM","","","","HAIL","","2","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail 2cm i.d.","","","","","","","https://sun9-42.userapi.com/impg/WOahz_DbPz_BQ0Ns7mrdmOHGVnkpU8t4EFjPlw/hSuQQZiW6go.jpg?size=810x1080&quality=95&sign=2467bbc4929ecb7fd81f991679aade19&type=album","Spotter observation. VKontakte, 29 JUN 2024","","Thilo","Thilo","ESSL","69042","N"
"102750","QC1","WWW,EVTPHOTO,EYEWTN","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:35:00","2024-07-01 07:53:02","2024-07-01 07:53:02","5M","PL","Łódzkie","Kluki","","","","51.344","19.239","1KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to at least 3 cm i.d. was reported. The time was based on radar data.","","","","","","","https://www.facebook.com/photo.php?fbid=7949603848437435&set=p.7949603848437435&type=3","Eyewitness report via Łowcy Burz Łódzkie (on Facebook), 30 JUN 2024.","","Igor","Igor","ESSL","102750","N"
"19308","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 18:30:00","2024-07-01 07:34:12","2024-07-01 07:34:12","5M","CZ","Zlínský kraj","Valašská Senice","","CHMI rain gauge","","49.240","18.127","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","27.1","","","","","","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19308","N"
"19317","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 18:30:00","2024-07-01 08:04:32","2024-07-01 08:04:32","5M","CZ","Zlínský kraj","Hošťálková","","Maruška, CHMI rain gauge","","49.366","17.827","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","45.3","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm ","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19317","N"
"102752","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:20:00","2024-07-01 08:33:45","2024-07-01 08:33:45","15M","PL","Łódzkie","Krzywanice","","","","51.167","19.267","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","A downed tree was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://radomsko.naszemiasto.pl/strazacy-z-radomska-usuwali-skutki-niedzielnej-burzy-byly/ar/c16-9742267","""""Strażacy z Radomska usuwali skutki niedzielnej burzy. Były połamane drzewa i pożar od pioruna"""", Radomsko Naszemiasto, 01 JUL 2024.","T1W3","Igor","Igor","ESSL","102752","N"
"19326","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 18:10:00","2024-07-01 08:35:21","2024-07-01 08:35:21","5M","CZ","Zlínský kraj","Zlín","","CHMI rain gauge","","49.207","17.594","1KM","","","","PRECIP","","","","","","","","IF","","","","","","","","","71.5","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm | peak precip. time was 17:40 - 18:10 UTC","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19326","N"
"102759","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:10:00","2024-07-01 08:52:25","2024-07-01 08:52:25","5M","PL","Łódzkie","Wierzchlas","","","","51.204","18.662","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Downed trees and damaged roofs were reported in this area the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://www.radiozw.com.pl/do-40-zdarzen-wyjezdzali-strazacy-po-wczorajszej-nawalnicy-jaka-przeszla-nad-regionem/","""""Do 40 zdarzeń wyjeżdżali strażacy po wczorajszej nawałnicy jaka przeszła nad regionem"""", Radio ZW, 01 JUL 2024.","T1H2W3","Igor","Igor","ESSL","102759","N"
"102760","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","3","ESSL","2024-06-30 18:10:00","2024-07-01 08:52:46","2024-07-01 11:44:54","5M","PL","Łódzkie","Ruda","","","","51.200","18.622","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Downed trees and damaged roofs were reported in this area the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://www.radiozw.com.pl/do-40-zdarzen-wyjezdzali-strazacy-po-wczorajszej-nawalnicy-jaka-przeszla-nad-regionem/ https://tvn24.pl/tvnmeteo/polska/nawalnice-w-powiecie-wielunskim-polamane-nagrobki-zerwane-dachy-plonaca-remiza-st7986065","""""Do 40 zdarzeń wyjeżdżali strażacy po wczorajszej nawałnicy jaka przeszła nad regionem"""", Radio ZW, 01 JUL 2024.  """"Połamane drzewa zniszczyły nagrobki, piorun trafił w remizę"""", TVN24, 01 JUL 2024.","T1H2W2W3","Igor","Igor","ESSL","102760","N"
"102762","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:07:00","2024-07-01 08:53:41","2024-07-01 08:53:41","5M","PL","Łódzkie","Nowy Świat","","","","51.182","18.600","3KM","","","","WIND","","","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Downed trees and damaged roofs were reported in this area the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://www.radiozw.com.pl/do-40-zdarzen-wyjezdzali-strazacy-po-wczorajszej-nawalnicy-jaka-przeszla-nad-regionem/","""""Do 40 zdarzeń wyjeżdżali strażacy po wczorajszej nawałnicy jaka przeszła nad regionem"""", Radio ZW, 01 JUL 2024.","T1H2W3","Igor","Igor","ESSL","102762","N"
"102741","QC1","WWW,DMGPHOTO,GOV","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:05:00","2024-07-01 07:37:28","2024-07-01 07:37:28","5M","PL","Łódzkie","Strugi","","","","51.161","18.643","1KM","","","","WIND","","","","","","","2","IF","BRD","2","","RATING_DMGPHOTO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Destroyed roof was reported after the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://www.facebook.com/permalink.php?story_fbid=pfbid02imZ4brjdakMEKpPkH95tV7eHUYLnfMPzijcJJVCGJoQUQFNGAZEobeVifbp9XJFpl&id=100064842305169 https://www.tugazeta.pl/1,powiat-wielunski-dotkniety-skutkami-niedzielnej-nawalnicy,57787.html","Komenda Powiatowa Państwowej Straży Pożarnej w Wieluniu (on Facebook), 01 JUL 2024.  """"Powiat wieluński dotknięty skutkami niedzielnej nawałnicy"""", Tu Gazeta, 01 JUL 2024.","H3","Igor","Igor","ESSL","102741","N"
"102758","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:05:00","2024-07-01 08:51:37","2024-07-01 08:51:37","5M","PL","Łódzkie","Jajczaki","","","","51.167","18.650","3KM","","","","WIND","","","","","","","","IF","","","","RATING_DMGPHOTO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Downed trees and damaged roofs were reported in this area the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://www.radiozw.com.pl/do-40-zdarzen-wyjezdzali-strazacy-po-wczorajszej-nawalnicy-jaka-przeszla-nad-regionem/","""""Do 40 zdarzeń wyjeżdżali strażacy po wczorajszej nawałnicy jaka przeszła nad regionem"""", Radio ZW, 01 JUL 2024.","T1H2W3","Igor","Igor","ESSL","102758","N"
"102761","QC1","WWW","Igor Laskowski (ESWD management)","","Skywarn Poland","","1","ESSL","2024-06-30 18:05:00","2024-07-01 08:53:23","2024-07-01 08:53:23","5M","PL","Łódzkie","Kadłub","","","","51.169","18.553","3KM","","","","WIND","","","","","","","","IF","","","","RATING_DMGPHOTO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Downed trees and damaged roofs were reported in this area the passage of a thunderstorm. The time was based on radar data.","","","","","","","https://www.radiozw.com.pl/do-40-zdarzen-wyjezdzali-strazacy-po-wczorajszej-nawalnicy-jaka-przeszla-nad-regionem/","""""Do 40 zdarzeń wyjeżdżali strażacy po wczorajszej nawałnicy jaka przeszła nad regionem"""", Radio ZW, 01 JUL 2024.","T1H2W3","Igor","Igor","ESSL","102761","N"
"20936","QC1","WWW,EVTPHOTO","Gabriel Strommer (ESWD management)","","","","2","ESSL","2024-06-30 18:00:00","2024-07-01 00:36:29","2024-07-01 00:37:11","1H","AT","Niederösterreich","Wolfpassing","","","","48.317","16.170","3KM","","","","HAIL","","","","","","","","IF","","","","RATING_DMGPHOTO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","https://www.facebook.com/photo.php?fbid=8325106037517019&set=p.8325106037517019&type=3","User report via Skywarn Austria - Aktuelle Wetterwarnungen für Österreich (on Facebook), 30 June 2024. RAD.","","Gabriel","Gabriel","ESSL","20936","N"
"19319","QC1","WXSVC","Tomáš Prouza (AMS)","","","","1","ESSL","2024-06-30 18:00:00","2024-07-01 08:10:06","2024-07-01 08:10:06","5M","CZ","Zlínský kraj","Bystřice pod Hostýnem","","CHMI rain gauge","","49.395","17.669","1KM","","","","PRECIP","","","","","","","","IF","","","","RATING_DMGPHOTO","","","","","37.7","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","torrential rain during thunderstorm | peak precip. time was 17:00 - 17:30 UTC","","","","","","","","Hlásná a předpovědní povodňová služba (HPPS), CHMI, 30 JUN 2024","","VON_AMS","VON_AMS","ESSL","19319","N"
