ID,QC_LEVEL,INFO_SOURCE,CONTACT,EMAIL,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,NEAREST_CITY,LATITUDE,LONGITUDE,PLACE_ACCURACY,OROGRAPHY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,NO_OBJECTS,MAX_HAIL_DIAMETER,MAX_HAILSTONE_WEIGHT,AVERAGE_HAIL_DIAMETER,THICKNESS_HAIL_LAYER,HAILSTONE,F_SCALE,F_SCALE_METHOD,DI_OF_MAX_IF,DOD_OF_MAX_IF,T_SCALE,RATING_BASIS,WIND_SPEED,TEN_MIN_WIND_SPEED,FUNNEL_SIGHTED,SUCTION_VORTICES,PRECIPITATION_AMOUNT,SNOW_FALL_AMOUNT,PEAK_PRECIP_AMOUNT,PEAK_SNOW_FALL_AMOUNT,PEAK_PRECIP_PERIOD,MAX_6_HOUR_PRECIP,MAX_6_HOUR_SNOW_FALL,MAX_12_HOUR_PRECIP,MAX_12_HOUR_SNOW_FALL,MAX_24_HOUR_PRECIP,MAX_24_HOUR_SNOW_FALL,CONVECTIVE,TOTAL_DURATION,TYPE_PRECIP,SIZE_ACCOMPANYING_HAIL,POSSIBILITIES,PATH_LENGTH,MEAN_PATH_WIDTH,MAX_PATH_WIDTH,MAX_VERTICAL_DEVELOP,DIRECTION_MOVEMENT,SNOW_HAZARDS,MEAN_HEIGHT_SNOW_CORNICES,MAX_HEIGHT_SNOW_CORNICES,ICE_HAZARDS,THICKNESS_ICE_COVER,THICKNESS_RIME_COVER,AVALANCHE_TYPE,AVALANCHE_FLOW_TYPE,SNOW_MASS_TYPE,AVALANCHE_SIZE,AVALANCHE_TRIGGER,ELEVATION_START,ELEVATION_DIFFERENCE,LIGHTNING_DAMAGE_TO,PEAK_CURRENT,POLARITY,EXCEPT_ELEC_PHENOM,PROPERTY_DAMAGE,CROP_FOREST_DAMAGE,TOTAL_DAMAGE,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,PATH_START_LATITUDE,PATH_START_LONGITUDE,PATH_START_DATETIME,PATH_END_LATITUDE,PATH_END_LONGITUDE,PATH_END_DATETIME,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
15678,QC1,"WWW,EYEWTN,DMGEYEWTN,DMGPHOTO,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 18:45,11/06/2024 14:11,11/06/2024 14:11,15M,RO,Vâlcea,Vaideeni,,,,45.167,23.933,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448163000_799783862287915_6072574411148458218_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=th1MubxEMWwQ7kNvgG9HECe&_nc_ht=scontent-ber1-1.xx&oh=00_AYCnqtCk8A3fL8B5nC8XEvPBnodkd5ES0Uyrj7nVNpoM1A&oe=666E3E37,"Spotter observation. Meteoplus (Facebook), 11 JUN 2024",A1,Thilo,Thilo,ESSL,15678,N
15677,QC1,"WWW,EYEWTN,DMGEYEWTN,DMGPHOTO,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 18:42,11/06/2024 14:11,11/06/2024 14:11,15M,RO,Vâlcea,Marița,,,,45.178,23.877,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448160145_799782458954722_2704045007815382921_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lE1lawvpOqwQ7kNvgGnYB4Y&_nc_ht=scontent-ber1-1.xx&oh=00_AYDeRm3GVt0UaA6Yz6dMXYUqcCroum_pcVX3OfKb64riWQ&oe=666E1F57,"Spotter observation. Meteoplus (Facebook), 11 JUN 2024",A1,Thilo,Thilo,ESSL,15677,N
15676,QC1,"WWW,EYEWTN,DMGEYEWTN,DMGPHOTO,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 18:40,11/06/2024 14:10,11/06/2024 14:10,15M,RO,Vâlcea,Cerna,,,,45.181,23.855,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448244117_799782425621392_508977580272872394_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_obg7SSZfyIQ7kNvgFxzufx&_nc_ht=scontent-ber1-1.xx&oh=00_AYB9KlRZEsEPmWP5-uzKh7y6wBYpfURdPWvVCS-WUNEFdw&oe=666E24B9,"Spotter observation. Meteoplus (Facebook), 11 JUN 2024",A1,Thilo,Thilo,ESSL,15676,N
15710,QC1,"WWW,EYEWTN,DMGEYEWTN,DMGPHOTO,EVTPHOTO",Igor Laskowski (ESWD management),,Skywarn Poland,,1,ESSL,10/06/2024 18:05,11/06/2024 16:47,11/06/2024 16:47,30M,RO,Gorj,Polovragi,,,,45.183,23.8,3KM,,,,HAIL,,3,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Large hail up to at least 3 cm i.d. was reported. Damage to fruit trees occurred. The time was based on SAT data and Blitzortung lightning detection system.,,,,,,,https://www.gorjexpress.ro/foto-a-dat-cu-piatra-la-polovragi/ https://www.gorjexpress.ro/wp-content/uploads/2024/06/IMG_20240611_114507.jpg,"""""Foto: A dat cu piatră la Polovragi!"""", Gorj Express, 11 JUN 2024.",W1,Igor,Igor,ESSL,15710,N
15644,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 17:55,10/06/2024 19:48,10/06/2024 19:48,15M,RO,Buzau,Manasia,,,,45.3,26.755,3KM,,,,HAIL,,3,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/vremeaBuzau/posts/pfbid02DFEgrsyY1QXySxHByHPi1UxWUuuycodkLJuef69ob2vc1ZKXXJAFsccsGzuPGpu1l,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",A1,Thilo,Thilo,ESSL,15644,N
15712,QC0+,"WWW,EYEWTN,EVTPHOTO",Igor Laskowski (ESWD management),,Skywarn Poland,,1,ESSL,10/06/2024 17:52,11/06/2024 17:05,11/06/2024 17:05,5M,RO,Buzau,Pleșești,,,,45.281,26.702,1KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Large hail up to at least 4 cm i.d. (roughly estimated) was reported. The time was based on SAT data and Blitzortung lightning detection system.,,,,,,,https://www.facebook.com/groups/761712273964301/posts/3177294832406021/?comment_id=3177334825735355,"Eyewitness report via BERCA GRUP (on Facebook), 10 JUN 2024.",,Igor,Igor,ESSL,15712,N
15638,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,10/06/2024 17:50,10/06/2024 19:41,11/06/2024 14:13,15M,RO,Buzau,Berca,,,,45.285,26.685,3KM,,,,HAIL,,5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/vremeaBuzau/posts/pfbid02qZMUFL3DcWTMELcrj3Gofy8kFFW6skXrAXgJamxGgKiUS7SJJoxLX9CazHJs815ul https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448101991_799466415652993_1470868166190505354_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gS4RdoUsPJYQ7kNvgHmvLEi&_nc_ht=scontent-ber1-1.xx&oh=00_AYAebkJOgQbCG72asYxE5Gouu7sQrj-a5gNXhpCEsbGjPw&oe=666E31C2,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024. Meteoplus (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15638,N
15645,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 17:49,10/06/2024 19:49,10/06/2024 19:49,15M,RO,Buzau,Sătuc,,,,45.283,26.667,3KM,,,,HAIL,,3,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/watch/?v=810760114363925,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",A1,Thilo,Thilo,ESSL,15645,N
15643,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 17:48,10/06/2024 19:47,10/06/2024 19:47,15M,RO,Buzau,Joseni,,,,45.308,26.658,3KM,,,,HAIL,,5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/vremeaBuzau/posts/pfbid0mRJzK62kVNyPhgMYdgU8CY6uagvcZNHdKgZFmchJRvNGsb6Ziry7M2KLTHzuH5Qzl,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",A1,Thilo,Thilo,ESSL,15643,N
15642,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,10/06/2024 17:47,10/06/2024 19:45,11/06/2024 17:07,15M,RO,Buzau,Rătești,,,,45.296,26.646,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/vremeaBuzau/posts/pfbid02R2M3joUvoNh495gbuSXESNrjgJRmuEq2LZczyFXnt4MLWiiqYVEy3grPMuEiUKmRl https://www.facebook.com/groups/761712273964301/posts/3177294832406021/,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024  Eyewitness report via BERCA GRUP (on Facebook), 10 JUN 2024.",,Thilo,Igor,ESSL,15642,N
15689,QC1,"WWW,EYEWTN,EVTPHOTO",Igor Laskowski (ESWD management),,Skywarn Poland,,5,ESSL,10/06/2024 17:47,11/06/2024 15:36,11/06/2024 17:05,15M,RO,Buzău,Ojasca,,,,45.277,26.642,1KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Large hail up to at least 4 cm i.d. was reported. The time was based on SAT data and Blitzortung lightning detection system.,,,,,,,https://www.facebook.com/photo/?fbid=966731665136552&set=a.328298268979898 https://www.facebook.com/photo.php?fbid=7637588523022299&set=p.7637588523022299&type=3 https://www.facebook.com/photo.php?fbid=7682395935178958&set=p.7682395935178958&type=3,"Eyewitnesses reports via Meteo Buzău (on Facebook), 11 JUN 2024.  Eyewitness report via Meteo Buzau Original (on Facebook), 10 JUN 2024.",,Igor,Igor,ESSL,15689,N
15639,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team) / Igor Laskowski (ESWD management),,,,3,ESSL,10/06/2024 17:45,10/06/2024 19:41,11/06/2024 17:16,15M,RO,Buzau,Unguriu,,,,45.283,26.619,3KM,,,,HAIL,,5.5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/vremeaBuzau/posts/pfbid0eLMSpSxq3187hWvGJwp6C5xHPDzNvjQ9yhgumkXAaKgGHBkVjhet3Pv7c6vNNDNxl https://www.facebook.com/photo.php?fbid=1246882433387549&set=p.1246882433387549&type=3,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",,Thilo,Igor,ESSL,15639,N
15646,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 17:40,10/06/2024 19:51,10/06/2024 19:51,15M,RO,Buzau,Pârscov,,,,45.286,26.547,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=2662408650576577&set=p.2662408650576577&type=3,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",A1,Thilo,Thilo,ESSL,15646,N
15640,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 17:35,10/06/2024 19:44,10/06/2024 19:44,15M,RO,Buzau,Curcăneşti,,,,45.307,26.522,3KM,,,,HAIL,,2,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/watch/?v=862599609226723,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15640,N
15647,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,10/06/2024 17:35,10/06/2024 19:54,10/06/2024 19:56,15M,RO,Buzau,Vipereşti,,,,45.233,26.467,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448137429_463811036265141_5683766324872207611_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9CaFt8Q30KAQ7kNvgGfMnIb&_nc_ht=scontent-ber1-1.xx&oh=00_AYC-XClfsCUP4wxqHaQaL1hMQVb_RF2M00-IGnlaUuTPxA&oe=666D3F7E,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",A1,Thilo,Thilo,ESSL,15647,N
15688,QC1,"WWW,EYEWTN,EVTPHOTO",Igor Laskowski (ESWD management),,Skywarn Poland,,3,ESSL,10/06/2024 17:35,11/06/2024 15:33,11/06/2024 15:45,15M,RO,Buzău,Lunca Frumoasă,,,,45.308,26.538,3KM,,,,HAIL,,3,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Large hail up to at least 3 cm i.d. was reported. The time was based on SAT data and Blitzortung lightning detection system.,,,,,,,https://www.facebook.com/photo.php?fbid=7664972236926821&set=p.7664972236926821&type=3,"Eyewitness report via Meteo Buzău (on Facebook), 11 JUN 2024.",,Igor,Igor,ESSL,15688,N
15711,QC0+,"WWW,EYEWTN,EVTPHOTO",Igor Laskowski (ESWD management),,Skywarn Poland,,1,ESSL,10/06/2024 17:35,11/06/2024 17:02,11/06/2024 17:02,15M,RO,Buzau,Ciuta,,,,45.264,26.524,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Large hail up to at least 4 cm i.d. (roughly estimated) was reported. The time was based on SAT data and Blitzortung lightning detection system.,,,,,,,https://www.facebook.com/reporterbuzoian/videos/790855716517872/,"Eyewitness report via Reporter Buzoian (on Facebook), 10 JUN 2024.",,Igor,Igor,ESSL,15711,N
15641,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 17:25,10/06/2024 19:44,10/06/2024 19:44,15M,RO,Buzau,Cislău,,,,45.25,26.367,3KM,,,,HAIL,,3,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/vremeaBuzau/posts/pfbid0ao9WXdpJdPSY7D5b8wnQoGsHVmU3nnNRVUbkRKfKTFvt6m5WMkwma4bABZoo1Wrfl,"Spotter observation. Meteo Buzau Original (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15641,N
15635,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 17:10,10/06/2024 18:12,10/06/2024 18:12,15M,RO,Transilvania - Hunedoara,Lonea,,,,45.449,23.425,3KM,,,,HAIL,,5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448054690_872029688291641_6578179168815454191_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aW_4-hmBNQsQ7kNvgEiqttB&_nc_ht=scontent-ber1-1.xx&oh=00_AYA8CNznkd3P0tIVODQ_zwrTZgpuNMNKfrbItNqLfIouvg&oe=666D097B,"Spotter observation. Severe Weather Alert - România (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15635,N
15693,QC0+,"WWW,EYEWTN,EVTPHOTO",Igor Laskowski (ESWD management),,Skywarn Poland,,1,ESSL,10/06/2024 17:10,11/06/2024 15:57,11/06/2024 15:57,15M,RO,Hunedoara,Cimpa,,,,45.45,23.45,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"Large hail up to at least 4 cm i.d. (likely larger, roughly estimated) was reported. The time was based on SAT data and Blitzortung lightning detection system.",,,,,,,https://www.facebook.com/observatorulnational.ro/videos/447126594600890/,"Eyewitness report via OBSERVATORUL NAȚIONAL TV (on Facebook), 10 JUN 2024.",,Igor,Igor,ESSL,15693,N
15634,QC1,"WWW,EYEWTN,DMGEYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team) / Igor Laskowski (ESWD management),,,,3,ESSL,10/06/2024 17:05,10/06/2024 18:10,11/06/2024 16:03,15M,RO,Transilvania - Hunedoara,Petrila,,,,45.444,23.375,3KM,,,,HAIL,,5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/photo/?fbid=872029674958309&set=pcb.872029734958303 https://www.facebook.com/groups/furtuniRO/posts/2377523815776340/ https://www.facebook.com/vremeaBuzau/videos/889567329856824/ https://www.facebook.com/MesagerulHunedorean/posts/pfbid0UjVTLHD77s6eycpBWC8YQvTjqCVScdW4MdfFBddwGX4j81j79DcCaiZufrQ5CouCl,"Spotter observation. Severe Weather Alert - România (Facebook), 10 JUN 2024  Eyewitness report via Furtuni România - Official Meteo Group (on Facebook), 10 JUN 2024.  Eyewitness report via Meteo Buzau Original (on Facebook), 10 JUN 2024.  Mesagerul Hunedorean (on Facebook), 11 JUN 2024.",V2,Thilo,Igor,ESSL,15634,N
15624,QC1,"WWW,EYEWTN,DMGEYEWTN,DMGPHOTO,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team) / Igor Laskowski (ESWD management),,,,2,ESSL,10/06/2024 16:40,10/06/2024 17:37,12/06/2024 17:05,15M,RO,Bistrița-Năsăud,Lunca Ilvei,,,,47.36,24.991,3KM,,,,HAIL,,5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/photo?fbid=963678448876717&set=pcb.963678468876715 https://www.facebook.com/permalink.php?story_fbid=pfbid0UkUVDLeBK4DSCVEUa2e8tuo8vjM5dXiKJjvSR1QyjU5s996RhhcgYx9RLFsrZNrSl&id=100067689262322,"Spotter observation. ONG """"Meteo.BN"""" (Facebook), 10 JUN 2024  Eyewitness report via Meteoplus (on Facebook), 12 JUN 2024.",A1,Thilo,Igor,ESSL,15624,N
15625,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 16:30,10/06/2024 17:38,10/06/2024 17:38,15M,RO,Bistrița-Năsăud,Ivăneasa,,,,47.344,24.891,3KM,,,,HAIL,,4.5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448076396_963678172210078_1990217767929560214_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5fEOSNMdUEoQ7kNvgFGTUNx&_nc_ht=scontent-ber1-1.xx&oh=00_AYAxLbDI3CShW4tGv181ZA8yZovyzVgTAOwG6MOiZbZd7Q&oe=666D0A46,"Spotter observation. ONG """"Meteo.BN"""" (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15625,N
15626,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 16:15,10/06/2024 17:40,10/06/2024 17:40,15M,RO,Bistrița-Năsăud,Tiha Bîrgăului,,,,47.231,24.775,3KM,,,,HAIL,,4,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/447973480_437121099274614_6673915664767555193_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=I7IIc4DWAqAQ7kNvgHnzaP1&_nc_ht=scontent-ber1-1.xx&oh=00_AYCh3S3hQswedLMUm8UDRND7Ex1SnUomqr6mpt0XwC6FsA&oe=666D164E,"Spotter observation. ONG """"Meteo.BN"""" (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15626,N
15636,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 16:10,10/06/2024 19:35,10/06/2024 19:35,15M,RO,Maramureș,Ruscova,,,,47.8,24.289,3KM,,,,HAIL,,7,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=7869454966410714&set=p.7869454966410714&type=3,"Spotter observation. Meteo Maramureș (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15636,N
15630,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 16:00,10/06/2024 17:54,10/06/2024 17:54,15M,RO,Bistrița-Năsăud,Telciu,,,,47.433,24.4,3KM,,,,HAIL,,3,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://scontent-ber1-1.xx.fbcdn.net/v/t39.30808-6/448094869_8318737114845601_2476965442442407573_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=NHvpA2tBbNsQ7kNvgFyGylU&_nc_ht=scontent-ber1-1.xx&oh=00_AYASSmCLMw7I1BkmegiOVeKfZqMNN9hbrqLVphZerZZPjA&oe=666D08AE,"Spotter observation. Spotter observation. Furtuni România - Official Meteo Group (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15630,N
15622,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 15:55,10/06/2024 17:23,10/06/2024 17:23,15M,RO,Caraş-Severin,Brebu,,,,45.421,22.009,10KM,,,,HAIL,,3,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/groups/furtuniRO/permalink/2377475765781145/?rdid=nVDgukCuXUSncxTX&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2FkcnR4KxZ3HUR5Hzr%2F,"Spotter observation. Furtuni România - Official Meteo Group (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15622,N
15691,QC1,"WWW,EYEWTN,EVTPHOTO",Igor Laskowski (ESWD management),,Skywarn Poland,,1,ESSL,10/06/2024 15:55,11/06/2024 15:46,11/06/2024 15:46,15M,RO,Prahova,Vadu Săpat,,,,45.033,26.383,3KM,,,,HAIL,,2.5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Large hail up to at least 2.5 cm i.d. was reported. The time was based on SAT data and Blitzortung lightning detection system.,,,,,,,https://www.facebook.com/groups/furtuniRO/posts/2377441805784541/,"Eyewitness report via Furtuni România - Official Meteo Group (on Facebook), 10 JUN 2024.",,Igor,Igor,ESSL,15691,N
15618,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 15:48,10/06/2024 16:35,10/06/2024 16:35,15M,RO,Maramureș,Arduzel,,,,47.447,23.267,3KM,,,,HAIL,,4.5,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/permalink.php?story_fbid=pfbid0Z1WNFJaBcC2EPiLfgXS7tbtCNCyorvCsBh68rVGhr1BAweB5thfTXWhMvkakXccJl&id=100067689262322&rdid=4t6KZiXlBUvdLEOL,"Spotter observation. Meteoplus (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15618,N
15619,QC1,"WWW,EYEWTN,DMGPHOTO,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 15:48,10/06/2024 17:10,10/06/2024 17:10,15M,RO,Sălaj,Năpradea,,,,47.362,23.321,3KM,,,,HAIL,,6,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Very large hail 6cm i.d.,,,,,,,https://www.facebook.com/prognozemeteopersonale/posts/pfbid0rF7B4KfLyJePvbkTpwZa2vgiTpdRgLVM5rvF3S53JWuN1U1sEPfXoKNqiAEsBqZZl?rdid=v1gOFjrqzVQmVIGo,"Spotter observation. Severe Weather Alert - România (Facebook), 10 JUN 2024",A1,Thilo,Thilo,ESSL,15619,N
15621,QC1,"WWW,EYEWTN,EVTPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,10/06/2024 15:45,10/06/2024 17:14,10/06/2024 17:14,15M,RO,Caraş-Severin,Reşiţa,,,,45.301,21.889,3KM,,,,HAIL,,2,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,https://www.facebook.com/watch/?v=1819715051865226&rdid=j1U7dX9M64ebw3Oi,"Spotter observation. Meteoplus (Facebook), 10 JUN 2024",,Thilo,Thilo,ESSL,15621,N
