ID,QC_LEVEL,INFO_SOURCE,CONTACT,EMAIL,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,NEAREST_CITY,LATITUDE,LONGITUDE,PLACE_ACCURACY,OROGRAPHY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,NO_OBJECTS,MAX_HAIL_DIAMETER,MAX_HAILSTONE_WEIGHT,AVERAGE_HAIL_DIAMETER,THICKNESS_HAIL_LAYER,HAILSTONE,F_SCALE,F_SCALE_METHOD,DI_OF_MAX_IF,DOD_OF_MAX_IF,T_SCALE,RATING_BASIS,WIND_SPEED,TEN_MIN_WIND_SPEED,FUNNEL_SIGHTED,SUCTION_VORTICES,PRECIPITATION_AMOUNT,SNOW_FALL_AMOUNT,PEAK_PRECIP_AMOUNT,PEAK_SNOW_FALL_AMOUNT,PEAK_PRECIP_PERIOD,MAX_6_HOUR_PRECIP,MAX_6_HOUR_SNOW_FALL,MAX_12_HOUR_PRECIP,MAX_12_HOUR_SNOW_FALL,MAX_24_HOUR_PRECIP,MAX_24_HOUR_SNOW_FALL,CONVECTIVE,TOTAL_DURATION,TYPE_PRECIP,SIZE_ACCOMPANYING_HAIL,POSSIBILITIES,PATH_LENGTH,MEAN_PATH_WIDTH,MAX_PATH_WIDTH,MAX_VERTICAL_DEVELOP,DIRECTION_MOVEMENT,SNOW_HAZARDS,MEAN_HEIGHT_SNOW_CORNICES,MAX_HEIGHT_SNOW_CORNICES,ICE_HAZARDS,THICKNESS_ICE_COVER,THICKNESS_RIME_COVER,AVALANCHE_TYPE,AVALANCHE_FLOW_TYPE,SNOW_MASS_TYPE,AVALANCHE_SIZE,AVALANCHE_TRIGGER,ELEVATION_START,ELEVATION_DIFFERENCE,LIGHTNING_DAMAGE_TO,PEAK_CURRENT,POLARITY,EXCEPT_ELEC_PHENOM,PROPERTY_DAMAGE,CROP_FOREST_DAMAGE,TOTAL_DAMAGE,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,PATH_START_LATITUDE,PATH_START_LONGITUDE,PATH_START_DATETIME,PATH_END_LATITUDE,PATH_END_LONGITUDE,PATH_END_DATETIME,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
"21100","QC1","EYEWTN,EVTPHOTO","Gabriel Strommer (ESWD management)","","","","3","ESSL","2024-07-12 16:25:00","2024-07-13 09:29:31","2024-07-13 09:30:58","5M","AT","Vorarlberg","Lustenau","","","","47.433","9.660","3KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","multiple reports of 2-3 cm hail","","","","","","","","MeteoSwiss App, date of access: 13 Jul 2024. RAD.","A1","Gabriel","Gabriel","ESSL","21100","N"
"21171","QC0+","EYEWTN","EWOB Upgrade","","ESSL","ESSL","2","ESSL","2024-07-12 15:13:00","2024-07-16 09:00:03","2024-07-18 21:21:05","5M","AT","","Frohnleiten","","","","47.272","15.321","3KM","","","","HAIL","","2","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","[2cm]","","","","","","","","","","EWOBUpgrade","Gabriel","","","N"
"21097","QC1","WWW,EVTPHOTO","Gabriel Strommer (ESWD management)","","","","2","ESSL","2024-07-12 15:10:00","2024-07-13 09:01:30","2024-07-13 09:02:14","15M","AT","Steiermark","Frohnleiten","","","","47.270","15.323","5KM","","","","HAIL","","2","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","https://www.facebook.com/100034428919687/videos/3915219708706960/?idorvanity=204991959677320 https://www.facebook.com/photo/?fbid=8228222280535307&set=pcb.2706654782844346","User report via UWÖ - Unwetter Österreich (on Facebook), 12 Jul 2024. RAD.","","Gabriel","Gabriel","ESSL","21097","N"
"21172","QC0+","EYEWTN","EWOB Upgrade","","ESSL","ESSL","2","ESSL","2024-07-12 15:00:00","2024-07-16 09:00:03","2024-07-18 21:38:03","5M","AT","","Pernegg an der Mur","","","","47.359","15.346","3KM","","","","HAIL","","2","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","[2cm]","","","","","","","","","","EWOBUpgrade","Gabriel","","","N"
"21094","QC1","EYEWTN,EVTPHOTO,SPTR","Johannes Kahr (Skywarn Austria)","","Skywarn Austria","AT2034TSN","1","ESSL","2024-07-12 15:00:00","2024-07-13 07:38:06","2024-07-13 07:38:06","5M","AT","Steiermark","Pernegg an der Mur","","","","47.350","15.333","3KM","","","","HAIL","","4","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Ahead of a squall line, a strong isolated storm formed, bringing strong winds and large hail up to 4 cm in diameter.    Vorlaufend einer Böenfront bildete sich eine kräftige Gewitterzelle, die Sturmböen und Hagel bis 4 cm Durchmesser brachte.","","","","","","","https://www.skywarn.at/forum/viewtopic.php?p=443522#p443522","Skywarn Austria, 13 Jul 2024.","","SkywarnAT","SkywarnAT","ESSL","21094","N"
"21159","QC1","EYEWTN,EVTPHOTO","EWOB Upgrade","","ESSL","ESSL","2","ESSL","2024-07-12 14:40:00","2024-07-16 08:40:04","2024-07-18 21:53:07","5M","AT","","Königsbrunn am Wagram","","","","48.394","15.919","3KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","[3cm]","","","","","","","https://skywarn-cdn.wetterkameras.at/file/weatherreporter/a8ae34d1-9e2b-4f66-9d0e-21193b5ffb0a.jpeg","","","EWOBUpgrade","Gabriel","","","N"
"21124","QC1","EVTPHOTO","Gerald Knapp (Skywarn Austria)","","Skywarn Austria","","1","ESSL","2024-07-12 14:10:00","2024-07-14 11:40:39","2024-07-14 11:40:39","15M","AT","Kärnten","Friesach","","","","46.955","14.406","3KM","","","","HAIL","","4","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","Large hail up to 4 cm, time based on radar ","","","","","","","https://www.facebook.com/share/p/6HhPoHyCooe5DJB9/ ","User reports via 5 Minuten Kärnten (on Facebook), 12 Jul 2024","","SkywarnAT","SkywarnAT","ESSL","21124","N"
"21092","QC1","EYEWTN,WWW,EVTPHOTO","Gabriel Strommer (ESWD management)","","","","4","ESSL","2024-07-12 14:10:00","2024-07-12 21:55:39","2024-07-13 09:13:13","15M","AT","Niederösterreich","Furth bei Göttweig","","","","48.377","15.613","3KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","https://www.facebook.com/photo.php?fbid=7706510829465961&set=p.7706510829465961&type=3 https://www.facebook.com/photo/?fbid=2378373445687131&set=gm.2706611046182053&idorvanity=204991959677320","User report via Skywarn Austria - Aktuelle Wetterwarnungen für Österreich (on Facebook), 12 Jul 2024. User report via UWÖ - Unwetter Österreich (on Facebook), 12 Jul 2024. RAD.","","Gabriel","Gabriel","ESSL","21092","N"
"21090","QC1","EYEWTN,WWW,EVTPHOTO","Gabriel Strommer (ESWD management)","","","","4","ESSL","2024-07-12 14:10:00","2024-07-12 21:34:49","2024-07-13 09:10:44","15M","AT","Niederösterreich","Krems an der Donau","","","","48.400","15.610","5KM","","","","HAIL","","3.5","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","https://www.facebook.com/photo.php?fbid=8271070232904762&set=p.8271070232904762&type=3","User report (on Facebook), 12 Jul 2024. RAD.","","Gabriel","Gabriel","ESSL","21090","N"
"21139","QC1","NWSP,WWW","Gabriel Strommer (ESWD management)","","","","2","ESSL","2024-07-12 13:50:00","2024-07-15 10:43:52","2024-07-15 10:47:29","30M","AT","Niederösterreich","Pfaffenschlag bei Waidhofen an der Thaya","","","","48.840","15.190","3KM","","","","HAIL","","2.5","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","2-3 cm","","","","","","","https://kurier.at/chronik/oesterreich/ueberschwemmungen-murenabgaenge-unwetter-steiermark-kaernten-feuerwehr/402923940","Nach heftigen Unwetter in NÖ: Feuerwehr rückte zu 360 Einsätzen aus, Kurier, 13 Jul 2024. RAD.","","Gabriel","Gabriel","ESSL","21139","N"
"21098","QC1","WWW,EVTPHOTO","Gabriel Strommer (ESWD management)","","","","1","ESSL","2024-07-12 13:40:00","2024-07-13 09:09:36","2024-07-13 09:09:36","15M","AT","Niederösterreich","Gerolding","","","","48.250","15.417","3KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","https://www.facebook.com/photo/?fbid=8747784955236745&set=pcb.2706640949512396 https://www.facebook.com/photo/?fbid=8747785091903398&set=pcb.2706640949512396","User report via UWÖ - Unwetter Österreich (on Facebook), 12 Jul 2024. RAD.","","Gabriel","Gabriel","ESSL","21098","N"
"21093","QC1","EYEWTN,WWW,EVTPHOTO","Gabriel Strommer (ESWD management)","","","","2","ESSL","2024-07-12 13:40:00","2024-07-12 22:07:09","2024-07-12 22:10:01","15M","AT","Niederösterreich","Haunoldstein","","","","48.200","15.450","3KM","","","","HAIL","","3","","","","","","IF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","https://www.facebook.com/photo.php?fbid=8455761131119043&set=p.8455761131119043&type=3 https://www.facebook.com/reel/1572978343411337","User report via Skywarn Austria - Aktuelle Wetterwarnungen für Österreich (on Facebook), 12 Jul 2024. User report via UWÖ - Unwetter Österreich (on Facebook), 12 Jul 2024. RAD.","","Gabriel","Gabriel","ESSL","21093","N"
